,REVIEW,LABEL
2150,fiancé came middle day greeted seated right away,1
2151,great restaurant mandalay bay,1
2152,waited forty five minutes vain,0
2153,crostini came salad stale,0
2154,highlights great quality nigiri !,1
2155,staff friendly joint always clean,1
2156,different cut piece day still wonderful tender s well well flavored,1
2157,ordered voodoo pasta first time really excellent pasta since going gluten free several years ago,1
2158,place good,1
2159,unfortunately must hit bakery leftover day everything ordered stale,0
2160,came back today since relocated still not_impressed,0
2161,seated immediately,1
2162,menu diverse reasonably priced,1
2163,avoid cost !,0
2164,restaurant always full never wait,1
2165,delicious ! !,1
2166,place handsdown one best places eat phoenix metro area,1
2167,don't_go looking good food,0
2168,never treated bad,0
2169,bacon hella salty,1
2170,also ordered spinach avocado salad ingredients sad dressing literally zero taste,0
2171,really vegas fine dining used right menus handed ladies no_prices listed,1
2172,waitresses friendly,1
2173,lordy khao soi dish not_missed curry lovers !,1
2174,everything menu terrific also thrilled made amazing accommodations vegetarian daughter,1
2175,perhaps caught night judging reviews not_inspired go back,0
2176,service leaves lot desired,0
2177,atmosphere modern hip maintaining touch coziness,1
2178,not_weekly haunt definitely place come back every,1
2179,literally sat 20 minutes no_one asking take order,0
2180,burger absolutely no_flavor meat totally bland burger overcooked no_charcoal flavor,0
2181,also decided not_send back waitress looked like verge heart attack,0
2182,dressed treated rudely !,0
2183,probably dirt,0
2184,love place hits spot want something healthy not_lacking quantity flavor,1
2185,ordered lemon raspberry ice cocktail also incredible,1
2186,food sucked expected sucked could imagined,0
2187,interesting decor,1
2188,really like crepe station,1
2189,also served hot bread butter home made potato chips bacon bits top original good,1
2190,can watch preparing delicious food !,1
2191,egg rolls fantastic,1
2192,order arrived one gyros missing,0
2193,salad wings ice cream dessert left feeling quite satisfied,1
2194,not_really sure joey's voted best hot dog valley readers phoenix magazine,0
2195,best place go tasty bowl pho !,1
2196,live music fridays totally blows,0
2197,never insulted felt disrespected,0
2198,friendly staff,1
2199,worth drive,1
2200,heard good things place exceeding every hope could dreamed,1
2201,food great serivce !,1
2202,warm beer didn't_help,0
2203,great brunch spot,1
2204,service friendly inviting,1
2205,good lunch spot,1
2206,lived since 1979 first last time stepped foot place,0
2207,worst experience ever,0
2208,must night place,0
2209,sides delish mixed mushrooms yukon gold puree white corn beateous,1
2210,bug never showed given 4 sure side wall bug climbing kitchen,0
2211,10 minutes waiting salad realized wasn't coming time soon,0
2212,friend loved salmon tartar,1
2213,go back,0
2214,extremely tasty !,1
2215,waitress good though !,1
2216,soggy not_good,0
2217,jamaican mojitos delicious,1
2218,small not_worth price,0
2219,food rich order accordingly,1
2220,shower area outside can rinse not_take full shower unless don't_mind nude everyone see !,0
2221,service bit lacking,0
2222,lobster bisque bussell sprouts risotto filet needed salt pepper course none tables,0
2223,hopefully bodes going business someone can cook can come,0
2224,either cold not_enough flavor just bad,0
2225,loved bacon wrapped dates,1
2226,unbelievable bargain !,1
2227,folks otto always make us feel welcome special,1
2228,mains also uninspired,0
2229,place first pho amazing ! !,1
2230,wonderful experience made place muststop whenever town,1
2231,food bad enough enjoy dealing world's worstannoying drunk people,0
2232,very fun chef,1
2233,ordered double cheeseburger got single patty falling apart picture uploaded yeah still sucks,0
2234,great place couple drinks watch sporting events walls covered tv's,1
2235,possible give zero stars,0
2236,descriptions said yum yum sauce another said eel sauce yet another said spicy mayo well none rolls sauces,0
2237,say hardest decision honestly m's dishes taste supposed taste amazing,1
2238,not_rolled eyes may stayed not_sure will go back try,0
2239,everyone attentive providing excellent customer service,1
2240,horrible don't_waste time money,0
2241,now dish quite flavourful,1
2242,time side restaurant almost empty no_excuse,0
2243,wasn't busy either also building freezing cold,0
2244,like reviewer said couldn't pay eat place,0
2245,drinks took close 30 minutes come one point,0
2246,seriously flavorful delights folks,1
2247,much better ayce sushi place went vegas,1
2248,lighting just dark enough set mood,1
2249,based subpar service received no_effort show gratitude business going back,0
2250,owner's really great people !,1
2251,nothing_privileged workingeating,0
2252,greek dressing creamy flavorful,1
2253,overall don't_think take parents place made similar complaints silently felt,0
2254,now pizza good peanut sauce tasty,1
2255,7 table service pretty fast,1
2256,fantastic service,1
2257,well would've given godfathers zero stars possible,0
2258,know make,1
2259,tough short flavor !,0
2260,hope place sticks around,1
2261,bars vegas not_ever recall charged tap water,0
2262,restaurant atmosphere exquisite,1
2263,good service clean inexpensive boot !,1
2264,seafood fresh generous portion,1
2265,plus 8 bucks,1
2266,service not_par either,0
2267,thus far visited twice food absolutely delicious time,1
2268,just good year ago !,1
2269,self proclaimed coffee cafe wildly disappointed,0
2270,veggitarian platter world !,1
2271,cant go wrong food,1
2272,can't beat,1
2273,stopped place madison ironman friendly kind staff,1
2274,chefs friendly good job,1
2275,better not_dedicated boba tea spots even jenni pho,0
2276,liked patio service outstanding,1
2277,goat taco didn't_skimp meat wow flavor !,1
2278,think,0
2279,mac salad pretty bland will not_getting,0
2280,went bachi burger friend's recommendation not_disappointed,1
2281,service stinks !,0
2282,waited waited,0
2283,place not_quality sushi not_quality restaurant,0
2284,definitely recommend wings well pizza,1
2285,great pizza salads !,1
2286,things went wrong burned saganaki,0
2287,waited hour breakfast could done 100 times better home,0
2288,place amazing !,1
2289,hate disagree fellow yelpers husband disappointed place,0
2290,waited 2 hours never got either pizzas many around us came later !,0
2291,just don't_know slow,0
2292,staff great food delish incredible beer selection,1
2293,live neighborhood disappointed back convenient location,0
2294,didn't_know pulled pork could soooo delicious,1
2295,get incredibly fresh fish prepared care,1
2296,go gave 1 star rating please know third time eating bachi burger writing review,0
2297,love fact everything menu worth,1
2298,never will dining place !,0
2299,food excellent service good,1
2300,good beer drink selection good food selection,1
2301,please stay away shrimp stir fried noodles,0
2302,potato chip order sad could probably count many chips box probably around 12,0
2303,food really boring,0
2304,good servicecheck !,1
2305,greedy corporation will never see another dime !,0
2306,will never ever go back,0
2307,much like go back can't get passed atrocious service will never return,0
2308,summer can dine charming outdoor patio delightful,1
2309,not_expect good !,1
2310,fantastic food !,1
2311,ordered toasted english muffin came untoasted,0
2312,food good,1
2313,never going back,0
2314,great food price high quality house made,1
2315,bus boy hand rude,0
2316,point friends basically figured place joke didn't_mind making publicly loudly known,0
2317,back good bbq lighter fare reasonable pricing tell public back old ways,1
2318,considering two us left full happy 20 just can't go wrong,1
2319,bread made inhouse !,1
2320,downside service,0
2321,also fries without doubt worst fries ever,0
2322,service exceptional food good reviews,1
2323,couple months later returned amazing meal,1
2324,favorite place town shawarrrrrrma ! ! ! ! ! !,1
2325,black eyed peas sweet potatoes unreal !,1
2326,disappointed,1
2327,could serve just vinaigrette may make better overall dish still good,1
2328,go far many places never seen restaurant serves 1 egg breakfast especially 4 00,0
2329,mom got home immediately got sick bites salad,0
2330,servers not_pleasant deal don't_always honor pizza hut coupons,0
2331,truly unbelievably good glad went back,1
2332,fantastic service pleased atmosphere,1
2333,everything gross,0
2334,love place,1
2335,great service food,1
2336,first bathrooms location dirty seat covers not_replenished just plain yucky ! ! !,0
2337,burger got gold standard 17 burger kind disappointed,0
2338,omg food delicioso !,1
2339,nothing_authentic place,0
2340,spaghetti nothing_special whatsoever,0
2341,dishes salmon best great,1
2342,vegetables fresh sauce feels like authentic thai,1
2343,worth driving tucson !,1
2344,selection probably worst seen vegas none,0
2345,pretty good beer selection,1
2346,place like chipotle better,1
2347,classywarm atmosphere fun fresh appetizers succulent steaks baseball steak ! ! ! ! !,1
2348,5 stars brick oven bread app !,1
2349,eaten multiple times time food delicious,1
2350,sat another ten minutes finally gave left,0
2351,terrible !,0
2352,everyone treated equally special,1
2353,shouldn't take 30 min pancakes eggs,0
2354,delicious ! ! !,1
2355,good side staff genuinely pleasant enthusiastic real treat,1
2356,sadly gordon ramsey's steak place shall sharply avoid next trip vegas,0
2357,always evening wonderful food delicious !,1
2358,best fish ever life !,1
2359,bathroom just next door nice,1
2360,buffet small food offered bland,0
2361,outstanding little restaurant best food ever tasted,1
2362,pretty cool say,1
2363,definitely turn doubt back unless someone else buying,0
2364,server great job handling large rowdy table,1
2365,find wasting food despicable just wasn't food,0
2366,wife lobster bisque soup lukewarm,0
2367,come back sushi craving vegas,1
2368,staff great ambiance great,1
2369,deserves 5 stars,1
2370,left stomach ache felt sick rest day,0
2371,dropped ball,0
2372,dining space tiny elegantly decorated comfortable,1
2373,will customize order way like usual eggplant green bean stir fry love !,1
2374,beans rice mediocre best,0
2375,best tacos town far ! !,1
2376,took back money got outta,0
2377,interesting part town place amazing,1
2378,rude inconsiderate management,0
2379,staff now not_friendly wait times served horrible no_one even says hi first 10 minutes,0
2380,back,0
2381,great dinners,1
2382,service outshining definitely recommend halibut,1
2383,food terrible,0
2384,will never ever go back told many people happened,0
2385,don't_recommend unless car breaks front starving,0
2386,will come back every time vegas,1
2387,place deserves one star 90% food,0
2388,disgrace,0
2389,def coming back bowl next time,1
2390,want healthy authentic ethic food try place,1
2391,will continue come ladies night andddd date night highly recommend place anyone area,1
2392,several times past experience always great,1
2393,walked away stuffed happy first vegas buffet experience,1
2394,service excellent prices pretty reasonable considering vegas located inside crystals shopping mall aria,1
2395,summarize food incredible nay transcendant nothing_brings joy quite like memory pneumatic condiment dispenser,1
2396,probably one people ever go ians not_like,0
2397,kids pizza always hit lots great side dish options kiddos !,1
2398,service perfect family atmosphere nice see,1
2399,cooked perfection service impeccable,1
2400,one simply disappointment,0
2401,overall disappointed quality food bouchon,0
2402,don't_accountant know getting screwed !,0
2403,great place eat reminds little mom pop shops san francisco bay area,1
2404,today first taste buldogis gourmet hot dog tell ever thought possible,1
2405,left frustrated,0
2406,definitely soon,1
2407,food really good got full petty fast,1
2408,service fantastic,1
2409,total waste time,0
2410,don't_know kind best iced tea,1
2411,come hungry leave happy stuffed !,1
2412,service give no_stars,0
2413,can assure you disappointed,1
2414,can take little bad service food sucks,0
2415,gave trying eat crust teeth still sore,0
2416,now completely grossed,0
2417,really enjoyed eating,1
2418,first time going think will quickly become regular,1
2419,server nice even though looked little overwhelmed needs stayed professional friendly end,1
2420,dinner companions told everything fresh nice texture taste,1
2421,ground right next table large smeared beensteppedinandtrackedeverywhere pile green bird poop,0
2422,furthermore can't even find hours operation website !,0
2423,tried like place 10 times think done,0
2424,mistake !,0
2425,no_complaints !,1
2426,seriously good pizza expertconnisseur topic,1
2427,waiter jerk,0
2428,strike 2 wants rushed,0
2429,nicest restaurant owners ever come across,1
2430,never come,0
2431,loved biscuits ! ! !,1
2432,service quick friendly,1
2433,ordered appetizer took 40 minutes pizza another 10 minutes,0
2434,absolutley fantastic,1
2435,huge awkward 1 5lb piece cow 34ths gristle fat,0
2436,definitely will come back,1
2437,like steiners dark feels like bar,1
2438,wow spicy delicious,1
2439,not_familiar check,1
2440,take business dinner dollars elsewhere,0
2441,love go back,1
2442,anyway fs restaurant wonderful breakfastlunch,1
2443,nothing_special,0
2444,day week different deal delicious !,1
2445,not_mention combination pears almonds bacon big winner !,1
2446,will not_back,0
2447,sauce tasteless,0
2448,food delicious just spicy enough sure ask spicier prefer way,1
2449,ribeye steak cooked perfectly great mesquite flavor,1
2450,don't_think going back anytime soon,0
2451,food gooodd,1
2452,far sushi connoisseur can definitely tell difference good food bad food certainly bad food,0
2453,insulted,0
2454,last 3 times lunch bad,0
2455,chicken wings contained driest chicken meat ever eaten,0
2456,food good enjoyed every mouthful enjoyable relaxed venue couples small family groups etc,1
2457,nargile think great,1
2458,best tater tots southwest,1
2459,loved place,1
2460,definitely not_worth 3 paid,0
2461,vanilla ice cream creamy smooth profiterole choux pastry fresh enough,1
2462,im az time now new spot,1
2463,manager worst,0
2464,inside really quite nice clean,1
2465,food outstanding prices reasonable,1
2466,don't_think running back carly's anytime soon food,0
2467,due fact took 20 minutes acknowledged another 35 minutes get food kept forgetting things,0
2468,love margaritas !,1
2469,first vegas buffet not_disappoint,1
2470,good though !,1
2471,one note ventilation could use upgrading,0
2472,great pork sandwich,1
2473,don't_waste time,0
2474,total letdown much rather just go camelback flower shop cartel coffee,0
2475,third cheese friend's burger cold,0
2476,enjoy pizza brunch,1
2477,steaks well trimmed also perfectly cooked,1
2478,group 70 claimed 40 handled us beautifully,1
2479,loved !,1
2480,asked bill leave without eating didn't_bring either,0
2481,place jewel las vegas exactly hoping find nearly ten years living,1
2482,seafood limited boiled shrimp crab legs crab legs definitely not_taste fresh,0
2483,selection food not_best,0
2484,delicious will absolutely back !,1
2485,small family restaurant fine dining establishment,1
2486,toro tartare cavier extraordinary liked thinly sliced wagyu white truffle,1
2487,dont_think will back long time,0
2488,attached gas station rarely good sign,0
2489,awesome,1
2490,will back many times soon,1
2491,menu much good stuff could not_decide !,1
2492,worse humiliated worker right front bunch horrible name callings,0
2493,conclusion filling meals,1
2494,daily specials always hit group,1
2495,tragedy struck,0
2496,pancake also really good pretty large,1
2497,first crawfish experience delicious !,1
2498,monster chicken fried steak eggs time favorite,1
2499,waitress sweet funny,1
2500,also taste mom's multigrain pumpkin pancakes pecan butter amazing fluffy delicious !,1
2501,rather eat airline food seriously,0
2502,cant say enough good things place,1
2503,ambiance incredible,1
2504,waitress manager friendly,1
2505,not_recommend place,0
2506,overall wasn't impressed noca,0
2507,gyro basically lettuce,0
2508,terrible service !,0
2509,thoroughly disappointed !,0
2510,don't_much pasta love homemade hand made pastas thin pizzas,1
2511,give try will happy,1
2512,far best cheesecurds ever !,1
2513,reasonably priced also !,1
2514,everything perfect night,1
2515,food good typical bar food,1
2516,drive get,0
2517,first glance lovely bakery cafe nice ambiance clean friendly staff,1
2518,anyway not_think will go back,0
2519,point finger item menu order disappointed,1
2520,oh thing beauty restaurant,1
2521,haven't_gone go now !,1
2522,greasy unhealthy meal,0
2523,first time might just last,0
2524,burgers amazing,1
2525,similarly delivery man not_say word apology food 45 minutes late,0
2526,way expensive,0
2527,sure order dessert even need pack togo tiramisu cannoli die,1
2528,first time can't wait next,1
2529,bartender also nice,1
2530,everything good tasty !,1
2531,place two thumbs way,1
2532,best place vegas breakfast just check sat sun,1
2533,love authentic mexican food want whole bunch interesting yet delicious meats choose need try place,1
2534,terrible management,0
2535,excellent new restaurant experienced frenchman,1
2536,zero stars give zero stars,0
2537,great steak great sides great wine amazing desserts,1
2538,worst martini ever !,0
2539,steak shrimp opinion best entrees gc,1
2540,opportunity today sample amazing pizzas !,1
2541,waited thirty minutes seated although 8 vacant tables folks waiting,0
2542,yellowtail carpaccio melt mouth fresh,1
2543,try going back even empty,0
2544,no_going eat potato found strangers hair,0
2545,just spicy enough perfect actually,1
2546,last night second time dining happy decided go back !,1
2547,not_even hello will right,0
2548,desserts bit strange,0
2549,boyfriend came first time recent trip vegas could not_pleased quality food service,1
2550,really recommend place can go wrong donut place !,1
2551,nice ambiance,1
2552,recommend saving room !,1
2553,guess maybe went night disgraceful,0
2554,however recent experience particular location not_good,0
2555,know not_like restaurants something !,0
2556,avoid establishment !,0
2557,think restaurant suffers not_trying hard enough,0
2558,tapas dishes delicious !,1
2559,heart place,1
2560,salad bland vinegrette baby greens hearts palm,0
2561,two felt disgusting,0
2562,good time !,1
2563,believe place great stop huge belly hankering sushi,1
2564,generous portions great taste,1
2565,will never go back place will never ever recommended place anyone !,0
2566,servers went back forth several times not_even much helped ?,0
2567,food delicious !,1
2568,hour seriously ?,0
2569,consider theft,0
2570,eew location needs complete overhaul,0
2571,recently witnessed poor quality management towards guests well,0
2572,waited waited waited,0
2573,also came back check us regularly excellent service,1
2574,server super nice checked us many times,1
2575,pizza tasted old super chewy not_good way,0
2576,swung give try deeply disappointed,0
2577,service good company better !,1
2578,staff also friendly efficient,1
2579,service fan quick served nice folks,1
2580,boy sucker dry ! !,0
2581,rated,0
2582,look authentic thai food go else,0
2583,steaks 100% recommended !,1
2584,pulled car waited another 15 minutes acknowledged,0
2585,great food great service clean friendly setting,1
2586,all can assure back,1
2587,hate things much cheap quality black olives,0
2588,breakfast perpared great beautiful presentation 3 giant slices toast lightly dusted powdered sugar,1
2589,kids play area nasty !,0
2590,great place fo take eat,1
2591,waitress friendly happy accomodate veganveggie options,1
2592,omg felt like never eaten thai food dish,1
2593,extremely crumby pretty tasteless,0
2594,pale color instead nice char no_flavor,0
2595,croutons also taste homemade extra plus,1
2596,got home see driest damn wings ever !,0
2597,it'll regular stop trips phoenix !,1
2598,really enjoyed crema café expanded even told friends best breakfast,1
2599,not_good money,0
2600,miss wish one philadelphia !,1
2601,got sitting fairly fast ended waiting 40 minutes just place order another 30 minutes food arrived,0
2602,also best cheese crisp town,1
2603,good value great food great service,1
2604,couldn't ask satisfying meal,1
2605,food good,1
2606,awesome,1
2607,just wanted leave,0
2608,made drive way north scottsdale not_one bit disappointed !,1
2609,will not_eating,0
2610,! owners really really need quit soooooo cheap let wrap freaking sandwich two papers not_one !,0
2611,checked place couple years ago not_impressed,0
2612,chicken got definitely reheated ok wedges cold soggy,0
2613,sorry will not_getting food anytime soon,0
2614,absolute must visit !,1
2615,cow tongue cheek tacos amazing,1
2616,friend not_like bloody mary,0
2617,despite hard rate businesses actually rare give 1 star,0
2618,really want make experience good one,1
2619,will not_return,0
2620,chicken pho tasted bland,0
2621,disappointing ! ! !,0
2622,grilled chicken tender yellow saffron seasoning,1
2623,drive thru means not_want wait around half hour food somehow end going make us wait wait,0
2624,pretty awesome place,1
2625,ambience perfect,1
2626,best luck rude noncustomer service focused new management,0
2627,grandmother can make roasted chicken better one,0
2628,asked multiple times wine list time ignored went hostess got one,0
2629,staff always super friendly helpful especially cool bring two small boys baby !,1
2630,four stars food guy blue shirt great vibe still letting us eat !,1
2631,roast beef sandwich tasted really good !,1
2632,evening drastically sick,0
2633,highquality chicken chicken caesar salad,1
2634,ordered burger rare came done,0
2635,promptly greeted seated,1
2636,tried go lunch madhouse,0
2637,proven dead wrong sushi bar not_quality great service fast food impeccable,1
2638,waiting hour seated not_greatest moods,0
2639,good joint,1
2640,macarons insanely good,1
2641,not_eating !,0
2642,waiter attentive friendly informative,1
2643,maybe weren't cold somewhat edible,0
2644,place lot promise fails deliver,0
2645,bad experience !,0
2646,mistake,0
2647,food average best,0
2648,great food,1
2649,going back anytime soon !,0
2650,very disappointed ordered 35 big bay plater,0
2651,great place relax awesome burger beer,1
2652,perfect sitdown family meal get together friends,1
2653,not_much flavor poorly constructed,0
2654,patio seating comfortable,1
2655,fried rice dry well,0
2656,hands favorite italian restaurant !,1
2657,just screams legit book somethat's also pretty rare vegas,1
2658,just not_fun experience,1
2659,atmosphere great lovely duo violinists playing songs requested,1
2660,personally love hummus pita baklava falafels baba ganoush amazing eggplant !,1
2661,convenient since staying mgm !,1
2662,owners super friendly staff courteous,1
2663,great !,1
2664,eclectic selection,1
2665,sweet potato tots good onion rings perfection close,1
2666,staff attentive,1
2667,chef generous time even came around twice can take pictures,1
2668,owner used work nobu place really similar half price,1
2669,google mediocre imagine smashburger will pop,0
2670,dont_go,0
2671,promise disappoint,1
2672,sushi lover avoid place means,0
2673,great double cheeseburger !,1
2674,awesome service food,1
2675,fantastic neighborhood gem ! ! !,1
2676,can't wait go back,1
2677,plantains worst ever tasted,0
2678,great place highly recommend,1
2679,service slow not_attentive,0
2680,gave 5 stars giving 5 stars now,1
2681,staff spends time talking,0
2682,dessert panna cotta amazing,1
2683,good food great atmosphere 1,1
2684,damn good steak,1
2685,total brunch fail,0
2686,prices reasonable flavors spot sauce home made slaw not_drenched mayo,1
2687,decor nice piano_music soundtrack pleasant,1
2688,steak amazing rge fillet relleno_best seafood plate ever !,1
2689,good food good service,1
2690,absolutely amazing,1
2691,probably back honest,0
2692,will definitely back !,1
2693,sergeant pepper beef sandwich auju sauce excellent sandwich well,1
2694,hawaiian breeze mango magic pineapple delight smoothies tried far good,1
2695,went lunch service slow,0
2696,much say place walked expected amazing quickly disappointed,0
2697,mortified,0
2698,needless say will never back,0
2699,anyways food definitely not_filling price pay expect,0
2700,chips came dripping grease mostly not_edible,0
2701,wasn't really impressed strip steak,0
2702,going since 2007 every meal awesome ! !,1
2703,server nice attentive serving staff,1
2704,cashier friendly even brought food,1
2705,work hospitality industry paradise valley refrained recommending cibo longer,0
2706,atmosphere fun,1
2707,not_recommend others,0
2708,service quick even go orders just like like !,1
2709,mean really get famous fish chips terrible ! ? !,0
2710,said mouths bellies still quite pleased,1
2711,not_thing,0
2712,2 thumbs ! !,1
2713,reading please don't_go,0
2714,loved grilled pizza reminded legit italian pizza,1
2715,pros large seating area nice bar area great simple drink menu best brick oven pizza homemade dough !,1
2716,really nice atmosphere,1
2717,tonight elk filet special sucked,0
2718,one bite hooked,1
2719,ordered old classics new dishes going times sorely disappointed everything,0
2720,cute quaint simple honest,1
2721,chicken deliciously seasoned perfect fry outside moist chicken inside,1
2722,food great always compliments chef,1
2723,special thanks dylan t recommendation order yummy tummy,1
2724,awesome selection beer,1
2725,great food awesome service !,1
2726,one nice thing added gratuity bill since party larger 6 8 didn't_expect tip,1
2727,fly apple juice fly ! ! ! ! ! ! ! !,0
2728,han nan chicken also tasty,1
2729,service thought good,1
2730,food barely lukewarm must sitting waiting server bring us,0
2731,ryan's bar definitely one edinburgh establishment revisiting,0
2732,nicest chinese restaurant,1
2733,overall like food service,1
2734,also now serve indian naan bread hummus spicy pine nut sauce world,1
2735,probably never coming back wouldn't recommend,0
2736,friend's pasta also bad barely touched,0
2737,try airport experience tasty food speedy friendly service,1
2738,love decor chinese calligraphy wall paper,1
2739,never anything complain,1
2740,restaurant clean family restaurant feel,1
2741,way fried,0
2742,not_sure long stood long enough begin feel awkwardly place,0
2743,opened sandwich impressed not_good way,0
2744,will not_back !,0
2745,warm feeling service felt like guest special treat,1
2746,extensive menu provides lots options breakfast,1
2747,always order vegetarian menu dinner wide array options choose,1
2748,watched prices inflate portions get smaller management attitudes grow rapidly !,0
2749,wonderful lil tapas ambience made feel warm fuzzy inside,1
2750,got enjoy seafood salad fabulous vinegrette,1
2751,wontons thin not_thick chewy almost melt mouth,1
2752,level 5 spicy perfect spice didn't_overwhelm soup,1
2753,sat right time server get go fantastic !,1
2754,main thing didn't_enjoy crowd older crowd around mid 30s,0
2755,side town will definitely spot hit !,1
2756,wait 30 minutes get drink longer get 2 arepas,0
2757,great place eat !,1
2758,jalapeno_bacon soooo good,1
2759,service poor thats nice,0
2760,food good service good prices good,1
2761,place not_clean food oh stale !,0
2762,chicken dishes ok beef like shoe leather,0
2763,service beyond bad,0
2764,happy ! ! !,1
2765,tasted like dirt,0
2766,one places phoenix definately go back,1
2767,block amazing,1
2768,close house lowkey nonfancy affordable prices good food,1
2769,hot sour egg flower soups absolutely 5 stars !,1
2770,sashimi poor quality soggy tasteless,0
2771,great time family dinner sunday night,1
2772,food not_tasty not_say real traditional hunan style,0
2773,bother slow service,0
2774,flair bartenders absolutely amazing !,1
2775,frozen margaritas way sugary taste,0
2776,good ordered twice,1
2777,nutshell 1 restaraunt smells like combination dirty fish market sewer,0
2778,girlfriend's veal bad,0
2779,unfortunately not_good,0
2780,pretty satifying experience,1
2781,join club get awesome offers via email,1
2782,perfect someone likes beer ice cold case even colder,1
2783,bland flavorless good way describing barely tepid meat,0
2784,chains no_fan beat place easily,0
2785,nachos must !,1
2786,will not_coming back,0
2787,don't_many words say place everything pretty well,1
2788,staff super nice quick even crazy crowds downtown juries lawyers court staff,1
2789,great atmosphere friendly fast service,1
2790,received pita huge lot meat thumbs,1
2791,food arrives meh,0
2792,paying 7 85 hot dog fries looks like came kid's meal wienerschnitzel not_idea good meal,0
2793,classic maine lobster roll fantastic,1
2794,brother law works mall ate day guess sick night,0
2795,good going to review place twice hereas tribute place tribute event held last night,1
2796,chips salsa really good salsa fresh,1
2797,place great ! ! ! ! ! ! ! ! ! ! ! ! ! !,1
2798,mediocre food,0
2799,get inside impressed place,1
2800,super pissd,0
2801,service super friendly,1
2802,sad little vegetables overcooked ?,0
2803,place nice surprise !,1
2804,goldencrispy delicious,1
2805,high hopes place since burgers cooked charcoal grill unfortunately taste fell flat way flat,0
2806,could eat bruschetta day devine,1
2807,not_single employee came see ok even needed water refill finally served us food,0
2808,lastly mozzarella sticks best thing ordered,1
2809,first time ever came amazing experience still tell people awesome duck,1
2810,server negligent needs made us feel unwelcome not_suggest place !,0
2811,service terrible though,0
2812,place overpriced not_consistent boba really overpriced !,0
2813,packed ! !,0
2814,love place,1
2815,can say desserts yummy,1
2816,food terrible,0
2817,seasonal fruit fresh white peach puree,1
2818,kept getting worse worse now officially done,0
2819,place honestly blown,0
2820,definitely not_eat,0
2821,not_waste money !,0
2822,love put food nice plastic containers opposed cramming little paper takeout boxes,1
2823,crêpe delicate thin moist,1
2824,awful service,0
2825,ever go,0
2826,food quality horrible,0
2827,price can think place much rather gone,0
2828,service fair best,0
2829,love sushi found kabuki overpriced overhip underservices,0
2830,favor stay away dish,0
2831,poor service,0
2832,no_one table thought food average worth wait,0
2833,best service food ever maria server good friendly made day,1
2834,excellent,1
2835,paid bill not_tip felt server terrible job,0
2836,just lunch great experience,1
2837,never bland food surprised considering article read focused much spices flavor,0
2838,food way overpriced portions fucking small,0
2839,recently tried caballero's back every week since !,1
2840,40 bucks head really expect better food,0
2841,food came good pace,1
2842,ate twice last visit especially enjoyed salmon salad,1
2843,back,0
2844,could not_believe dirty oysters !,0
2845,place deserves no_stars,0
2846,not_recommend place,0
2847,fact going round 4 stars just awesome,1
2848,disbelief dish qualified worst version foods ever tasted,0
2849,bad day not_low tolerance rude customer service people job nice polite wash dishes otherwise ! !,0
2850,potatoes great biscuit,1
2851,probably not_go,0
2852,flavorful just perfect amount heat,1
2853,price reasonable service great,1
2854,wife hated meal coconut shrimp friends really not_enjoy meals either,0
2855,fella got huevos rancheros didn't_look appealing,0
2856,went happy hour great list wines,1
2857,may say buffet pricey think get pay place getting quite lot !,1
2858,probably coming back,0
2859,worst foodservice,0
2860,place pretty good nice little vibe restaurant,1
2861,talk great customer service course will back,1
2862,hot dishes not_hot cold dishes close room temp watched staff prepare food bare hands no_gloves everything deep fried oil,0
2863,love fries beans,1
2864,always pleasure dealing,1
2865,plethora salads sandwiches everything tried gets seal approval,1
2866,place awesome want something light healthy summer,1
2867,sushi strip place go,1
2868,service great even manager came helped table,1
2869,feel dining room college cooking course high class dining service slow best,0
2870,started review two stars editing give one,0
2871,worst sushi ever eat besides costco's,0
2872,all excellent restaurant highlighted great service unique menu beautiful setting,1
2873,boyfriend sat bar completely delightful experience,1
2874,weird vibe owners,0
2875,hardly meat,0
2876,better bagels grocery store,0
2877,go place gyros,1
2878,love ownerchef one authentic japanese cool dude !,1
2879,now burgers aren't good pizza used amazing doughy flavorless,0
2880,found six inch long piece wire salsa,0
2881,service terrible food mediocre,0
2882,definately enjoyed,1
2883,ordered albondigas soup just warm tasted like tomato soup frozen meatballs,0
2884,three different occasions asked well done medium well three times got bloodiest piece meat plate,0
2885,two bites refused eat anymore,0
2886,service extremely slow,0
2887,20 minutes wait got table,0
2888,seriously killer hot chai latte,1
2889,no_allergy warnings menu waitress absolutely no_clue meals not_contain peanuts,0
2890,boyfriend tried mediterranean chicken salad fell love,1
2891,rotating beers tap also highlight place,1
2892,pricing bit concern mellow mushroom,0
2893,worst thai ever,0
2894,stay vegas must get breakfast least,1
2895,want first say server great perfect service,1
2896,pizza selections good,1
2897,strawberry tea good,1
2898,highly unprofessional rude loyal patron !,0
2899,overall great experience,1
2900,spend money elsewhere,0
2901,regular toasted bread equally satisfying occasional pats butter mmmm !,1
2902,buffet bellagio far anticipated,0
2903,drinks weak people !,0
2904,order not_correct,0
2905,also feel like chips bought not_made house,0
2906,disappointing dinner went elsewhere dessert,0
2907,chips sals amazing ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !,1
2908,returning,0
2909,new fav vegas buffet spot,1
2910,seriously cannot_believe owner many unexperienced employees running around like chickens heads cut,0
2911,very sad,0
2912,felt insulted disrespected could talk judge another human like ?,0
